customer_id,business_name,business_type,city,zone_id,account_age_days,joining_date,monthly_order_volume,avg_order_value_inr,preferred_vehicle_type,payment_mode,complaint_rate,churn_risk_score,ltv_inr,peak_hours,peak_days
6ff82b58-82b1-427c-baa5-28b8d29052d4,Menon Industries,manufacturer,bangalore,blr_btm,1609,2021-10-27,40,11696.23,truck_14ft,credit,0.076,0.0834,19549872.12,7|8|9|10,0|1|2|3|4
4493268a-7606-4af2-bf65-c63f270deceb,Nair Trading Co.,other,bangalore,blr_electronic_city,1455,2022-03-30,25,8260.47,mini_truck,upi,0.0484,0.0312,8247640.52,9|10|11|14|15|16,0|1|2|3|4|5
dab68389-a056-4a28-b972-c0c3f593dda3,Jain & Sons,retail_shop,bangalore,blr_indiranagar,256,2025-07-11,80,6314.05,mini_truck,upi,0.0739,0.0999,3297895.03,9|10|11|14|15|16,5|6
c37a96bf-ac84-49a5-a374-bd74aa7f56da,Shetty Services,other,bangalore,blr_whitefield,832,2023-12-13,17,8355.27,two_wheeler,upi,0.0484,0.0179,3288402.82,9|10|11|14|15|16,0|1|2|3|4|5
57a0c26f-aea2-4b39-a627-c0bcc9df20cc,LifeGowda Pharma,pharma_distributor,bangalore,blr_electronic_city,1504,2022-02-09,27,3539.16,three_wheeler,credit,0.0191,0.1458,3478129.01,7|8|9,0|1|2|3|4
e3d63b12-f538-4c4b-b579-9ae65dfad53d,Mehta Services,other,bangalore,blr_btm,351,2025-04-07,17,5220.43,two_wheeler,credit,0.1185,0.1469,752895.84,9|10|11|14|15|16,0|1|2|3|4|5
54c45076-1bfc-44a5-b484-1cbe69be97ce,Patel Garments,textile,bangalore,blr_electronic_city,992,2023-07-06,24,6447.16,mini_truck,credit,0.0163,0.112,3861915.92,9|10|11|14|15,0|1|2|3|4
3069a833-3853-4dc4-886a-f929fa4f7d6c,Sri Shah Foods,restaurant,bangalore,blr_yeshwanthpur,1499,2022-02-14,97,2717.25,two_wheeler,cash,0.0382,0.1431,9592406.71,10|11|12|13|18|19|20|21,4|5|6
63b8c8ee-c8db-4854-bf80-e3ec06e2621b,QuickSingh Commerce,ecommerce_seller,bangalore,blr_hebbal,1718,2021-07-10,200,1983.05,three_wheeler,credit,0.0415,0.0048,19213807.75,9|10|11|14|15,0|1|2
a7289d90-d621-4cee-ae6c-1f24f4a63afe,Bhat Traders,ecommerce_seller,bangalore,blr_indiranagar,397,2025-02-20,104,3257.29,two_wheeler,upi,0.0297,0.0327,3685889.01,9|10|11|14|15,0|1|2
631f86c6-5ad8-4551-a7b4-782c656884db,QuickShah Commerce,ecommerce_seller,bangalore,blr_hebbal,1744,2021-06-14,200,2187.14,two_wheeler,credit,0.0992,0.1352,18692296.76,9|10|11|14|15,0|1|2
ffc9636c-5498-4cf4-ad42-c0878240cee8,Gowda Industries,manufacturer,bangalore,blr_electronic_city,826,2023-12-19,40,12168.31,mini_truck,credit,0.0272,0.0087,11292130.26,7|8|9|10,0|1|2|3|4
753a8750-f125-4c97-9ad6-089dde152b60,Reddy General Stores,retail_shop,bangalore,blr_rajajinagar,1536,2022-01-08,52,2344.86,mini_truck,cash,0.2598,0.3337,3535707.42,9|10|11|14|15|16,5|6
d21bdeb5-232e-49d0-9667-17412e12c348,Nair E-Retail,ecommerce_seller,bangalore,blr_btm,1590,2021-11-15,200,1878.2,three_wheeler,credit,0.1824,0.3112,11656243.95,9|10|11|14|15,0|1|2
274974af-8b24-41e3-b409-98e051f2c6e1,Reddy Digital,electronics,bangalore,blr_koramangala,1313,2022-08-19,16,8858.44,truck_14ft,credit,0.1379,0.0661,4924390.88,10|11|14|15|16,0|1|2|3|4
a3ba4736-71d4-4548-a6bc-ffd6371c5781,New Menon Traders,retail_shop,bangalore,blr_koramangala,605,2024-07-27,28,6620.81,mini_truck,credit,0.0663,0.1538,2689047.48,9|10|11|14|15|16,5|6
52b2f168-94e7-4167-849b-077076202dd9,Reddy Kitchen,restaurant,bangalore,blr_rajajinagar,1171,2023-01-08,83,2657.42,three_wheeler,upi,0.0153,0.0664,6832004.39,10|11|12|13|18|19|20|21,4|5|6
9e9fa2bc-319d-4cba-aa2c-576f24aae24e,Sharma E-Retail,ecommerce_seller,bangalore,blr_electronic_city,1294,2022-09-07,102,2952.22,two_wheeler,upi,0.0138,0.0,11040292.23,9|10|11|14|15,0|1|2
beb517b8-8982-47a3-a4f5-9db51c424d1d,Patel Kitchen,restaurant,bangalore,blr_yeshwanthpur,505,2024-11-04,80,1771.96,three_wheeler,upi,0.0649,0.0919,1841801.74,10|11|12|13|18|19|20|21,4|5|6
1a6e0ff8-d79a-4e54-88cf-41d2c203d987,Mehta Tiffins,restaurant,bangalore,blr_koramangala,502,2024-11-07,76,2442.54,three_wheeler,upi,0.1621,0.3543,1704761.56,10|11|12|13|18|19|20|21,4|5|6
02e20cf0-fdbe-4857-ac26-150b48d487a9,Mehta Provisions,retail_shop,bangalore,blr_koramangala,631,2024-07-01,80,5551.79,mini_truck,upi,0.1155,0.0259,7735079.12,9|10|11|14|15|16,5|6
cd20208f-0519-431b-9dbd-cd50227f59fb,LifeRao Pharma,pharma_distributor,bangalore,blr_bannerghatta,378,2025-03-11,25,8280.56,three_wheeler,credit,0.0349,0.2225,1723893.3,7|8|9,0|1|2|3|4
1a6b33a3-1758-4e60-bf54-9071cae86336,Pillai Provisions,retail_shop,bangalore,blr_hebbal,670,2024-05-23,70,7477.17,three_wheeler,upi,0.042,0.2241,7708918.04,9|10|11|14|15|16,5|6
e01d05b1-2bb5-4092-90af-88e681220fc2,Agarwal Supplies,other,bangalore,blr_jayanagar,730,2024-03-24,39,7701.05,two_wheeler,upi,0.0208,0.1072,5546260.16,9|10|11|14|15|16,0|1|2|3|4|5
569ab890-f39a-448e-a525-115b034f5e25,Sri Mehta Foods,restaurant,bangalore,blr_jayanagar,815,2023-12-30,72,2843.34,two_wheeler,upi,0.1916,0.3562,3043286.04,10|11|12|13|18|19|20|21,4|5|6
07810cc4-d0ac-485f-8c0d-cc461476b9a5,Gowda Works,manufacturer,bangalore,blr_hebbal,1658,2021-09-08,24,18929.56,truck_14ft,credit,0.0562,0.1465,18216360.19,7|8|9|10,0|1|2|3|4
80760c7a-8317-4e5c-9ef1-6a2a08318926,Gowda Enterprises,ecommerce_seller,bangalore,blr_bannerghatta,201,2025-09-04,169,2228.0,two_wheeler,upi,0.0616,0.0613,2012822.11,9|10|11|14|15,0|1|2
8ccb84b4-6034-4ee2-8ac6-54c56928570a,Menon Medical Distributors,pharma_distributor,bangalore,blr_hsr,977,2023-07-21,50,15290.63,mini_truck,credit,0.0242,0.1331,18346536.9,7|8|9,0|1|2|3|4
00caa476-70ee-4fc0-ac43-579a5407e6f0,Rao Online Store,ecommerce_seller,bangalore,blr_koramangala,148,2025-10-27,133,2177.4,three_wheeler,credit,0.2838,0.3379,804006.03,9|10|11|14|15,0|1|2
3c5a60f3-4fca-40f5-91cf-d1bd9575f782,Shree Nair Mfg,manufacturer,bangalore,blr_jayanagar,43,2026-02-09,15,30502.3,mini_truck,credit,0.0296,0.3457,364711.37,7|8|9|10,0|1|2|3|4
2de1dae1-e94d-4223-8b5c-2300b1b643f5,Bansal Tech Hub,electronics,bangalore,blr_hsr,1422,2022-05-02,9,11439.47,mini_truck,upi,0.3,0.2991,2907472.65,10|11|14|15|16,0|1|2|3|4
5704c054-04b6-4122-9f7d-14c30348bc37,Shah Industries,manufacturer,bangalore,blr_btm,1189,2022-12-21,27,40088.66,mini_truck,credit,0.0226,0.0241,35585925.7,7|8|9|10,0|1|2|3|4
25c73dd1-85d7-4c82-aab6-8726813a21ee,Hegde General Stores,retail_shop,bangalore,blr_rajajinagar,855,2023-11-20,54,1765.38,three_wheeler,upi,0.1536,0.3545,1490594.53,9|10|11|14|15|16,5|6
6dd13213-a16a-41db-bade-9b3df2384b55,Pillai E-Retail,ecommerce_seller,bangalore,blr_koramangala,361,2025-03-28,124,1110.35,two_wheeler,upi,0.1175,0.0763,1300789.12,9|10|11|14|15,0|1|2
98b44f2f-2868-4412-9cc8-84fc668c0059,Sri Iyer Foods,restaurant,bangalore,blr_whitefield,1713,2021-07-15,120,2051.29,three_wheeler,upi,0.3,0.2587,8856972.19,10|11|12|13|18|19|20|21,4|5|6
3dbea890-324f-4831-b691-c8fae6b417e9,ShopFast Patil,ecommerce_seller,bangalore,blr_electronic_city,421,2025-01-27,121,2975.24,two_wheeler,credit,0.0222,0.1301,3735463.08,9|10|11|14|15,0|1|2
2207596a-c767-404f-90c6-7e67e8f002a8,LifeDesai Pharma,pharma_distributor,bangalore,blr_hebbal,660,2024-06-02,26,24475.57,three_wheeler,upi,0.0668,0.0999,10711240.34,7|8|9,0|1|2|3|4
e5bb0883-422d-4d5e-87ea-8df1bca71454,Bansal Enterprises,ecommerce_seller,bangalore,blr_jayanagar,183,2025-09-22,118,1456.9,two_wheeler,cash,0.0597,0.0683,830475.45,9|10|11|14|15,0|1|2
db5b2d76-a56b-4b90-8355-2edaf6fa068b,Hegde General Stores,retail_shop,bangalore,blr_marathahalli,601,2024-07-31,29,7987.97,mini_truck,credit,0.0361,0.1064,3524904.83,9|10|11|14|15|16,5|6
b2428cc8-425a-4131-9dae-9c1a5b469510,Patel Healthcare,pharma_distributor,bangalore,blr_btm,1226,2022-11-14,26,19593.77,three_wheeler,credit,0.0124,0.1922,14295215.07,7|8|9,0|1|2|3|4
76c24f92-d0e9-4d39-a526-bdbf48e35309,Sri Gupta Foods,restaurant,bangalore,blr_whitefield,1173,2023-01-06,55,985.34,two_wheeler,credit,0.0772,0.1403,1548400.58,10|11|12|13|18|19|20|21,4|5|6
89020d61-eb64-453b-a6c1-1bef58655d95,Shree Rao Mfg,manufacturer,bangalore,blr_whitefield,383,2025-03-06,29,25073.29,truck_17ft,credit,0.0333,0.0164,7761427.41,7|8|9|10,0|1|2|3|4
adadc61a-0441-4f9f-a884-c77bce8b4704,Pillai Fashion,textile,bangalore,blr_koramangala,1180,2022-12-30,20,13471.21,mini_truck,cash,0.0818,0.0551,8511493.37,9|10|11|14|15,0|1|2|3|4
6f25d15d-c287-4362-a801-5e00514d9516,Garg Works,manufacturer,bangalore,blr_bannerghatta,691,2024-05-02,12,7179.04,truck_17ft,credit,0.0561,0.1365,1456438.63,7|8|9|10,0|1|2|3|4
d8628fe9-ed57-4336-8ebd-25e4dd3a46f5,Gowda Garments,textile,bangalore,blr_whitefield,1672,2021-08-25,12,3221.04,mini_truck,credit,0.074,0.0793,1685904.5,9|10|11|14|15,0|1|2|3|4
c1880177-5eb5-4fab-9635-70d7c6e53636,Kulkarni Dhaba,restaurant,bangalore,blr_rajajinagar,642,2024-06-20,68,2702.62,two_wheeler,cash,0.0453,0.1613,2803871.01,10|11|12|13|18|19|20|21,4|5|6
509278b2-5c35-468e-b48a-4092c9e40bb4,Bansal & Sons,retail_shop,bangalore,blr_btm,360,2025-03-29,44,2677.72,three_wheeler,credit,0.0854,0.0,1201762.18,9|10|11|14|15|16,5|6
790d4bc1-3d9e-4cac-8fc6-023c04cc6951,Gupta Garments,textile,bangalore,blr_whitefield,520,2024-10-20,37,10295.49,mini_truck,upi,0.0068,0.1353,4852886.62,9|10|11|14|15,0|1|2|3|4
899bf5fe-ce2a-4834-bec0-8ef65d555db2,Bhat Digital,electronics,bangalore,blr_electronic_city,585,2024-08-16,15,6390.54,truck_14ft,credit,0.039,0.1339,1376041.98,10|11|14|15|16,0|1|2|3|4
57576a7a-1a14-4589-a96e-77ff3a3a978f,Reddy Services,other,bangalore,blr_btm,649,2024-06-13,32,8330.19,two_wheeler,upi,0.0971,0.0824,4497944.0,9|10|11|14|15|16,0|1|2|3|4|5
b081ee72-0193-40c7-a747-dc88b1e3b075,Gupta Enterprises,ecommerce_seller,bangalore,blr_yeshwanthpur,209,2025-08-27,200,969.24,three_wheeler,upi,0.0428,0.0108,1135555.49,9|10|11|14|15,0|1|2
fb176001-fbfe-4517-b250-3917d707ab6f,Jain Fashion,textile,bangalore,blr_btm,125,2025-11-19,28,9165.11,mini_truck,credit,0.0595,0.1004,817637.09,9|10|11|14|15,0|1|2|3|4
a1fbc8b5-8679-4ce2-99a3-38a7bed2f24a,Reddy Medical Distributors,pharma_distributor,bangalore,blr_rajajinagar,854,2023-11-21,35,10783.71,three_wheeler,upi,0.0085,0.017,8977177.42,7|8|9,0|1|2|3|4
8ddb113d-3d26-4494-9809-6260d90ca81a,Singh Dhaba,restaurant,bangalore,blr_electronic_city,580,2024-08-21,42,522.22,three_wheeler,upi,0.0571,0.1396,310116.91,10|11|12|13|18|19|20|21,4|5|6
e8720636-3144-4aa6-8343-79f93caabcc8,Shetty Provisions,retail_shop,bangalore,blr_indiranagar,922,2023-09-14,12,4506.19,mini_truck,upi,0.0282,0.2085,1118052.96,9|10|11|14|15|16,5|6
3b735eac-fdc2-405c-9dfa-b8753a5698b5,Desai Fabricators,manufacturer,bangalore,blr_jayanagar,1347,2022-07-16,36,19780.57,truck_17ft,cash,0.0674,0.0925,24662822.95,7|8|9|10,0|1|2|3|4
5abd1f32-b014-49d8-a9f4-9552c940a92c,ShopFast Agarwal,ecommerce_seller,bangalore,blr_jayanagar,1278,2022-09-23,64,4585.89,three_wheeler,upi,0.0436,0.0938,9630969.01,9|10|11|14|15,0|1|2
8faeee43-dbe3-4a18-bb8e-29b290620c1f,New Reddy Cloth House,textile,bangalore,blr_bannerghatta,42,2026-02-10,14,13145.46,mini_truck,credit,0.0278,0.3776,136302.54,9|10|11|14|15,0|1|2|3|4
68bda219-aa80-45b4-bf13-56d14205c5aa,Hotel Nair,restaurant,bangalore,blr_bannerghatta,814,2023-12-31,150,997.47,two_wheeler,credit,0.1371,0.1182,3042731.55,10|11|12|13|18|19|20|21,4|5|6
bac43b4f-a6d8-401d-b397-f5da2e0f9982,Sharma Traders,ecommerce_seller,bangalore,blr_whitefield,1728,2021-06-30,50,2283.02,two_wheeler,upi,0.0752,0.0,5588839.25,9|10|11|14|15,0|1|2
a0312dd7-eebb-47d1-a4d2-30c217b06a10,QuickNair Commerce,ecommerce_seller,bangalore,blr_indiranagar,957,2023-08-10,65,3211.88,two_wheeler,upi,0.063,0.127,4941764.58,9|10|11|14|15,0|1|2
a8cfee06-9741-4d93-902b-bd44807df13d,Nair Super Store,retail_shop,bangalore,blr_hsr,1333,2022-07-30,42,2102.1,mini_truck,upi,0.1026,0.1166,2945777.94,9|10|11|14|15|16,5|6
bb559ee9-6f01-46cc-b032-ab927c4685ad,Sharma Textiles,textile,bangalore,blr_bannerghatta,1173,2023-01-06,29,11734.53,truck_14ft,upi,0.1419,0.0899,10292909.78,9|10|11|14|15,0|1|2|3|4
269aa8ff-b1bf-4c93-bc14-f610f24f2eed,Patel Electronics,electronics,bangalore,blr_electronic_city,617,2024-07-15,19,9378.7,mini_truck,upi,0.1293,0.0807,2863794.73,10|11|14|15|16,0|1|2|3|4
ca91bccf-8b4a-4b1f-8e2f-5ff8c55e2a0d,Jain Electronics,electronics,bangalore,blr_marathahalli,101,2025-12-13,14,11718.64,mini_truck,credit,0.1461,0.1563,396093.02,10|11|14|15|16,0|1|2|3|4
9fde3eb2-ed23-4642-82be-d8e148b66915,Shah Provisions,retail_shop,bangalore,blr_jayanagar,930,2023-09-06,46,2443.72,mini_truck,credit,0.1444,0.0332,2863773.29,9|10|11|14|15|16,5|6
a2264fbd-c59f-444b-9117-cb67a022b219,ShopFast Hegde,ecommerce_seller,bangalore,blr_electronic_city,1649,2021-09-17,159,2588.07,three_wheeler,credit,0.048,0.1104,17104229.32,9|10|11|14|15,0|1|2
2998cf30-f2d8-4d80-9428-75e10faeeddd,Bhat Industries,manufacturer,bangalore,blr_btm,897,2023-10-09,12,30225.25,truck_14ft,upi,0.1564,0.2368,7035549.18,7|8|9|10,0|1|2|3|4
efbfc9d4-bf09-42ee-a0a7-7a2e64c9d00c,Sri Mehta Foods,restaurant,bangalore,blr_hsr,684,2024-05-09,70,2364.27,three_wheeler,upi,0.1097,0.1143,2840628.53,10|11|12|13|18|19|20|21,4|5|6
2b9e6f89-549f-4a10-b6fa-cf7d0c36eeb9,Bhat Dhaba,restaurant,bangalore,blr_marathahalli,865,2023-11-10,59,1059.2,two_wheeler,upi,0.1151,0.0872,1398106.51,10|11|12|13|18|19|20|21,4|5|6
65c0613e-74a7-430f-8f09-04ef5890bf07,ShopFast Sharma,ecommerce_seller,bangalore,blr_yeshwanthpur,1414,2022-05-10,82,1683.5,two_wheeler,credit,0.1439,0.0901,5032131.52,9|10|11|14|15,0|1|2
054698b2-8f43-46ee-9748-c48a63caea0b,Singh Enterprises,ecommerce_seller,bangalore,blr_indiranagar,1055,2023-05-04,78,1974.44,two_wheeler,upi,0.1655,0.3513,2986250.63,9|10|11|14|15,0|1|2
3f4c7c81-348b-4f2e-a56d-ea68625a4b6c,Patil Electronics,electronics,bangalore,blr_marathahalli,1745,2021-06-13,27,12880.45,truck_14ft,upi,0.1859,0.2545,12818588.86,10|11|14|15|16,0|1|2|3|4
20aebb49-ee0d-4621-86ec-90f4f2d47059,Desai Provisions,retail_shop,bangalore,blr_yeshwanthpur,931,2023-09-05,80,2113.66,three_wheeler,upi,0.2332,0.2919,3158585.56,9|10|11|14|15|16,5|6
3940abaf-7e77-4b9d-a2a2-c9ae481e0713,Kulkarni Pharma,pharma_distributor,bangalore,blr_hebbal,481,2024-11-28,43,13029.21,three_wheeler,credit,0.0603,0.0709,7093965.63,7|8|9,0|1|2|3|4
c0d4add6-f64a-4c3a-bc5b-08b38434ddf1,Kumar E-Retail,ecommerce_seller,bangalore,blr_jayanagar,1799,2021-04-20,36,1719.19,two_wheeler,credit,0.1298,0.0614,2961090.14,9|10|11|14|15,0|1|2
c7aea922-69bc-4581-9c6c-62a3e62ef9e1,Kumar Tiffins,restaurant,bangalore,blr_marathahalli,1027,2023-06-01,149,1118.56,three_wheeler,upi,0.0586,0.0166,4769399.5,10|11|12|13|18|19|20|21,4|5|6
0dd0f1af-40e1-4644-92a3-11ebbd7d4ac0,ShopFast Singh,ecommerce_seller,bangalore,blr_marathahalli,406,2025-02-11,182,4961.27,two_wheeler,upi,0.0154,0.0805,9550652.35,9|10|11|14|15,0|1|2
01c9ea2a-8a84-46d0-ad1d-31a77a9a2e6d,Menon Cloud Kitchen,restaurant,bangalore,blr_jayanagar,268,2025-06-29,150,1971.15,two_wheeler,cash,0.2397,0.2967,1578928.36,10|11|12|13|18|19|20|21,4|5|6
00138aae-b3eb-4cd3-895c-4ca1996c051d,Bhat Logistics,other,bangalore,blr_electronic_city,347,2025-04-11,14,6845.28,three_wheeler,cash,0.1048,0.1655,786253.99,9|10|11|14|15|16,0|1|2|3|4|5
6fd1973f-5737-4004-83b7-70962a62e632,Bansal & Sons,retail_shop,bangalore,blr_yeshwanthpur,1491,2022-02-22,50,5178.67,mini_truck,upi,0.014,0.0439,10458009.96,9|10|11|14|15|16,5|6
4ed0e2dc-c294-45a3-a025-817b880f6f2d,ShopFast Gupta,ecommerce_seller,bangalore,blr_hebbal,1786,2021-05-03,83,3351.53,three_wheeler,upi,0.0624,0.0209,13782414.54,9|10|11|14|15,0|1|2
258c4126-5d1c-4de6-94c3-5fde1518b361,QuickGowda Commerce,ecommerce_seller,bangalore,blr_jayanagar,1572,2021-12-03,200,2425.89,two_wheeler,upi,0.0124,0.1458,18459951.8,9|10|11|14|15,0|1|2
3dcca84c-c45b-46a5-bb79-21d24767ec4f,Bansal Tech Hub,electronics,bangalore,blr_bannerghatta,1170,2023-01-09,15,27432.56,mini_truck,credit,0.2247,0.3684,8615940.08,10|11|14|15|16,0|1|2|3|4
4d691782-9bb4-408b-8aec-c64ef945f30a,Hotel Rao,restaurant,bangalore,blr_koramangala,1464,2022-03-21,150,2998.89,three_wheeler,upi,0.0784,0.0496,17734236.98,10|11|12|13|18|19|20|21,4|5|6
16e81199-b480-4d63-af95-d95012696273,QuickRao Commerce,ecommerce_seller,bangalore,blr_yeshwanthpur,1752,2021-06-06,98,4971.47,three_wheeler,credit,0.0745,0.0908,21988480.39,9|10|11|14|15,0|1|2
f19c6200-d76c-465d-a090-82222d57ba61,Kulkarni Online Store,ecommerce_seller,bangalore,blr_yeshwanthpur,1088,2023-04-01,180,1229.85,three_wheeler,credit,0.0431,0.0618,6402488.92,9|10|11|14|15,0|1|2
0fb4f9ac-9108-4fb3-b2b1-beae55674eec,Shah Works,manufacturer,bangalore,blr_btm,920,2023-09-16,18,25959.75,mini_truck,upi,0.0176,0.1594,10238297.42,7|8|9|10,0|1|2|3|4
e4cb1000-4196-4bb8-8c22-64c8f85a3d6a,QuickDesai Commerce,ecommerce_seller,bangalore,blr_koramangala,867,2023-11-08,187,3946.47,three_wheeler,credit,0.0481,0.0381,17438057.28,9|10|11|14|15,0|1|2
d7066d1f-5598-4451-a4c8-dea36fe4b73f,Nair Traders,ecommerce_seller,bangalore,blr_btm,1264,2022-10-07,200,4932.6,two_wheeler,upi,0.0456,0.2137,27779976.54,9|10|11|14|15,0|1|2
64ec2b15-e0c3-4e3f-9802-db79e96e5bac,New Shah Traders,retail_shop,bangalore,blr_yeshwanthpur,426,2025-01-22,33,7811.42,three_wheeler,cash,0.0295,0.1795,2552725.39,9|10|11|14|15|16,5|6
e5ea09c1-a314-4c7a-b721-9868f9023a60,Desai E-Retail,ecommerce_seller,bangalore,blr_btm,1625,2021-10-11,67,1443.85,three_wheeler,credit,0.0786,0.21,3518648.51,9|10|11|14|15,0|1|2
6fecf175-23ac-4517-9e08-66ce4bb42e0e,LifeReddy Pharma,pharma_distributor,bangalore,blr_koramangala,493,2024-11-16,19,6700.89,three_wheeler,credit,0.0378,0.1396,1530068.94,7|8|9,0|1|2|3|4
972c2b01-d941-4382-b051-5bfa92f2d112,Mehta Services,other,bangalore,blr_indiranagar,1794,2021-04-25,35,7234.95,three_wheeler,upi,0.142,0.1534,10896539.27,9|10|11|14|15|16,0|1|2|3|4|5
2dc33173-405e-4942-ab2c-59580b7af957,Pillai E-Retail,ecommerce_seller,bangalore,blr_hebbal,697,2024-04-26,62,4183.91,three_wheeler,upi,0.0608,0.0613,4808834.53,9|10|11|14|15,0|1|2
27d390fc-1d1b-4e5f-888d-a35063390e13,Gupta Online Store,ecommerce_seller,bangalore,blr_jayanagar,714,2024-04-09,126,2886.19,two_wheeler,credit,0.0574,0.116,6503125.92,9|10|11|14|15,0|1|2
c991096f-de26-4dfe-ac3a-40e917f2004b,QuickGupta Commerce,ecommerce_seller,bangalore,blr_electronic_city,1036,2023-05-23,50,4228.23,three_wheeler,upi,0.183,0.4112,3653603.04,9|10|11|14|15,0|1|2
2902e0e3-2d76-4f37-b088-4655a96210c1,Sri Jain Foods,restaurant,bangalore,blr_marathahalli,1778,2021-05-11,150,2936.19,two_wheeler,upi,0.3,0.3132,15238386.6,10|11|12|13|18|19|20|21,4|5|6
f5a55f95-d794-4e83-926c-bdc966653b49,Shah General Stores,retail_shop,bangalore,blr_btm,378,2025-03-11,46,7060.43,mini_truck,credit,0.0622,0.1327,3016882.46,9|10|11|14|15|16,5|6
cd1bcfce-e29d-4bca-a153-2523fc98f152,Garg Enterprises,ecommerce_seller,bangalore,blr_hsr,1621,2021-10-15,120,3056.69,two_wheeler,upi,0.0451,0.073,15616226.87,9|10|11|14|15,0|1|2
1bf2677f-2c71-48f6-9e9b-6a7766ebdb00,New Iyer Traders,retail_shop,bangalore,blr_hebbal,471,2024-12-08,65,3163.54,mini_truck,credit,0.1634,0.2888,1951637.54,9|10|11|14|15|16,5|6
53bac857-52ad-4a98-9749-7f4aa0ca956f,Kumar E-Retail,ecommerce_seller,bangalore,blr_koramangala,212,2025-08-24,122,4733.03,three_wheeler,upi,0.0466,0.0335,3352375.4,9|10|11|14|15,0|1|2
c5071538-4636-416c-b4c1-e576d3b0cda4,Sri Iyer Foods,restaurant,bangalore,blr_koramangala,532,2024-10-08,80,1032.59,three_wheeler,upi,0.1159,0.0012,1243625.89,10|11|12|13|18|19|20|21,4|5|6
1e97c611-0438-425e-9f00-075c76b7893e,Patel Electronics,electronics,bangalore,blr_hebbal,1152,2023-01-27,21,7761.59,mini_truck,credit,0.0233,0.0,5320105.78,10|11|14|15|16,0|1|2|3|4
709b56b2-27d7-47db-84ec-df3a0edde20e,New Kumar Cloth House,textile,bangalore,blr_electronic_city,346,2025-04-12,27,8730.28,truck_14ft,credit,0.0622,0.1132,2049168.41,9|10|11|14|15,0|1|2|3|4
ed1e0c8a-4ac0-4fc2-a457-316e65d0d611,Patil Works,manufacturer,bangalore,blr_indiranagar,881,2023-10-25,26,47258.82,truck_14ft,credit,0.0426,0.1261,26804255.3,7|8|9|10,0|1|2|3|4
3e36e330-e038-450b-bc0c-906227b0bb80,Reddy General Stores,retail_shop,bangalore,blr_jayanagar,1555,2021-12-20,25,7742.74,three_wheeler,upi,0.156,0.2461,6429098.02,9|10|11|14|15|16,5|6
c7565d8a-053b-4978-ac94-b828026edb97,Gowda General Stores,retail_shop,bangalore,blr_btm,331,2025-04-27,40,6112.69,mini_truck,upi,0.0535,0.0719,2128120.42,9|10|11|14|15|16,5|6
2e14ef23-b39a-4f6a-91c3-2b375a81b7d4,Menon Electronics,electronics,bangalore,blr_electronic_city,451,2024-12-28,19,26664.82,mini_truck,credit,0.0685,0.0898,5892261.75,10|11|14|15|16,0|1|2|3|4
c8c61f85-6d33-4430-8cba-18ead28f16da,Singh Enterprises,ecommerce_seller,bangalore,blr_jayanagar,788,2024-01-26,200,1740.37,two_wheeler,upi,0.1225,0.2037,6188495.3,9|10|11|14|15,0|1|2
cf4b26b4-f5e7-46a6-a643-666b92ad8777,Bansal Works,manufacturer,bangalore,blr_rajajinagar,791,2024-01-23,29,35935.2,mini_truck,upi,0.0678,0.0813,21457450.01,7|8|9|10,0|1|2|3|4
5ce71987-21ad-4c6b-9d00-b195cc6b3480,Jain Tiffins,restaurant,bangalore,blr_hsr,669,2024-05-24,143,2123.16,three_wheeler,credit,0.1315,0.1278,5019522.53,10|11|12|13|18|19|20|21,4|5|6
b024933c-078c-47ec-bf28-30e5df07929d,Agarwal Traders,ecommerce_seller,bangalore,blr_electronic_city,189,2025-09-16,186,1326.33,two_wheeler,upi,0.1062,0.1002,1188712.57,9|10|11|14|15,0|1|2
6f001e04-1694-4f62-9d90-62136fb479bc,Kulkarni Supplies,other,bangalore,blr_hsr,1366,2022-06-27,31,2852.79,three_wheeler,credit,0.0801,0.1126,3037382.72,9|10|11|14|15|16,0|1|2|3|4|5
f2c758e6-b71e-4645-80da-709968c58329,Patel Pharma,pharma_distributor,bangalore,blr_indiranagar,1534,2022-01-10,12,13736.52,mini_truck,credit,0.0784,0.117,6326370.76,7|8|9,0|1|2|3|4
8741f150-7030-4f6f-ade3-5078de26d557,Rao Pharma,pharma_distributor,bangalore,blr_hebbal,1533,2022-01-11,12,23701.49,three_wheeler,credit,0.0434,0.1136,10949912.94,7|8|9,0|1|2|3|4
c4587d8d-64c0-4fb3-b86f-6e1d665068d5,Patel Tech Hub,electronics,bangalore,blr_koramangala,1439,2022-04-15,20,31924.56,mini_truck,upi,0.0144,0.0549,24603705.43,10|11|14|15|16,0|1|2|3|4
2e496d70-1920-44fa-a7f9-3bb6dfecef2c,Patil Logistics,other,bangalore,blr_rajajinagar,724,2024-03-30,39,1460.35,three_wheeler,credit,0.0032,0.1123,1037133.69,9|10|11|14|15|16,0|1|2|3|4|5
73a97016-8740-449c-a106-9d0021655bc3,Gowda Tiffins,restaurant,bangalore,blr_hsr,1361,2022-07-02,48,802.3,two_wheeler,credit,0.2244,0.3258,1001226.54,10|11|12|13|18|19|20|21,4|5|6
