trip_id,driver_id,customer_id,city,pickup_zone_id,dropoff_zone_id,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,haversine_km,driver_assigned_at,accepted_at,driver_arrived_at,otp_verified_at,loading_ended_at,trip_started_at,trip_completed_at,cancelled_at,cancellation_at_stage,requested_at,declared_distance_km,gps_tracked_distance_km,distance_vs_haversine,actual_trip_duration_mins,loading_time_mins,waiting_time_mins,gps_ping_count,gps_accuracy_avg_m,avg_speed_kmh,max_speed_kmh,mock_location_flag,gps_provider,vehicle_type,goods_category,goods_weight_kg,floor_pickup,floor_dropoff,base_fare_inr,loading_charge_inr,waiting_charge_inr,toll_charge_inr,surge_multiplier,fare_inr,payment_mode,trip_status,otp_verified,otp_attempt_count,pod_photo_captured,pod_location_match,day_of_week,hour_of_day,is_night,is_peak_hour,is_weekend,is_late_month,zone_demand_at_time,data_split,driver_rating_given,customer_rating_given,customer_complaint_flag,customer_complaint_type,is_fraud,fraud_type,fraud_recoverable_inr,recoverable_amount_inr
a60cffe6-f687-4359-a844-730747c574f3,cf7b70cb-982e-4fc1-9c5d-662907c3bc76,e8d12c29-74df-47f5-b9ea-ae349d444c20,bangalore,blr_rajajinagar,blr_whitefield,12.984724,77.551465,12.941151,77.758499,22.952,2026-03-01T07:18:42,2026-03-01T07:19:34,2026-03-01T07:30:57.968027,2026-03-01T07:35:04.602623,,2026-03-01T07:35:04.602623,2026-03-01T08:14:14.784198,,,2026-03-01 07:18:13,9.301,26.62,0.405,39.17,0.0,1.6,160,13.8,14.2,23.7,False,gps,two_wheeler,documents,2.3,0,0,104.41,0.0,0.0,0.0,1.052,112.07,upi,completed,True,1,False,False,6,7,False,False,True,False,0.946,historical,3.0,5.0,False,,False,,0.0,0.0
e9bca67c-40ab-414e-ad0a-10da6159ce09,83a427c5-4433-4ee5-80af-d03f950501f1,9fc79b4b-216f-462a-93bd-21a8f84056d1,bangalore,blr_indiranagar,blr_hebbal,12.97608,77.641001,13.02951,77.592474,7.933,2026-03-01T07:25:45,2026-03-01T07:26:42,2026-03-01T07:40:11.845350,2026-03-01T07:52:16.928488,2026-03-01T08:22:46.928488,2026-03-01T08:22:46.928488,2026-03-01T10:21:48.588712,,,2026-03-01 07:24:21,17.988,10.644,2.267,119.03,30.5,6.4,432,6.7,9.1,11.4,False,gps,mini_truck,furniture,369.5,1,0,523.78,122.0,12.85,0.0,1.046,676.9,credit,completed,True,1,False,False,6,7,False,False,True,False,0.95,historical,2.0,4.0,False,,False,,0.0,0.0
53bf1cff-5907-401d-81d2-1622c39b0831,44700724-3975-4cf8-aa65-333b332bed1f,7ccff299-087d-48c0-88ed-b013ebad6920,bangalore,blr_jayanagar,blr_koramangala,12.92728,77.562592,12.936608,77.620873,6.401,2026-03-01T07:44:02,2026-03-01T07:44:46,2026-03-01T08:04:39.143907,2026-03-01T08:09:05.273183,,2026-03-01T08:09:05.273183,2026-03-01T08:48:41.489851,,,2026-03-01 07:41:16,9.021,8.771,1.409,39.6,0.0,4.4,130,12.3,13.7,16.6,False,gps,three_wheeler,boxes_mixed,62.6,0,0,188.25,0.0,0.0,0.0,1.149,220.64,upi,completed,True,1,False,False,6,7,False,False,True,False,0.9625,historical,5.0,3.0,False,,False,,0.0,0.0
bdbc947e-cd53-4e85-a5d4-2799e100d773,684a8c3c-a29d-41ee-997c-b6b9927c044f,dfdbd40f-eb2e-46db-9453-3fc9eb969621,bangalore,blr_rajajinagar,blr_electronic_city,13.000925,77.529284,12.843821,77.659669,22.469,2026-03-01T07:49:49,2026-03-01T07:49:56,2026-03-01T07:53:53.962963,2026-03-01T07:54:50.005413,,2026-03-01T07:54:50.005413,2026-03-01T08:08:12.478056,,,2026-03-01 07:47:10,3.378,32.461,0.15,13.37,0.0,4.5,33,10.7,15.2,25.3,False,gps,two_wheeler,documents,0.9,3,0,57.02,0.0,0.0,0.0,1.0,56.64,credit,completed,True,1,False,False,6,7,False,False,True,False,0.946,historical,5.0,5.0,False,,False,,0.0,0.0
0fd7e9fd-d0fd-4d8d-8843-dcf48b08f36d,96d66855-828d-4d3d-9694-8bbc3ce65d5c,ffd581b5-a249-42a8-be6f-1bb24829a1cf,bangalore,blr_indiranagar,blr_marathahalli,12.971068,77.641204,12.961237,77.688547,5.245,2026-03-01T08:07:01,2026-03-01T08:07:29,2026-03-01T08:27:38.961359,2026-03-01T08:30:24.202861,,2026-03-01T08:30:24.202861,2026-03-01T09:37:56.309533,,,2026-03-01 08:05:28,11.992,6.48,2.286,67.54,0.0,7.2,194,5.8,10.7,19.3,False,gps,three_wheeler,documents,2.4,2,0,223.91,0.0,0.0,0.0,1.0,221.31,upi,completed,True,1,False,False,6,8,False,True,True,False,0.95,historical,4.0,5.0,False,,False,,0.0,0.0
f96e1915-928a-43ac-8330-77eebb7dcdc2,4338639f-09e1-4fbb-ba01-ad718a8c8585,7e876525-17a3-4de9-8d1a-a69768552cfa,bangalore,blr_bannerghatta,blr_koramangala,12.873963,77.599826,12.93325,77.613174,6.749,2026-03-01T09:05:23,2026-03-01T09:06:05,2026-03-01T09:14:19.431587,2026-03-01T09:18:29.154788,,2026-03-01T09:18:29.154788,2026-03-01T09:45:23.567626,,,2026-03-01 09:01:18,6.941,8.6,1.028,26.91,0.0,3.7,85,11.9,15.5,20.5,False,gps,two_wheeler,documents,3.2,6,0,85.53,0.0,0.0,0.0,1.052,92.1,credit,completed,True,1,False,False,6,9,False,True,True,False,0.9625,historical,4.0,5.0,False,,False,,0.0,0.0
4a29efa5-3e6f-479c-a383-9dd5de976fe6,5a98dff7-a298-4f53-8c42-f83e349af804,571b8c47-75b3-41c3-b387-61788c6b45b2,bangalore,blr_jayanagar,blr_marathahalli,12.924275,77.577525,12.952738,77.700255,13.672,2026-03-01T09:12:47,2026-03-01T09:12:54,2026-03-01T09:25:42.119164,2026-03-01T09:31:16.088999,2026-03-01T10:16:40.088999,2026-03-01T10:16:40.088999,2026-03-01T11:46:51.015168,,,2026-03-01 09:10:59,12.838,15.882,0.939,90.18,45.4,13.0,311,9.6,8.5,10.7,False,gps,mini_truck,electronics,39.7,1,3,431.09,181.6,26.04,0.0,1.0,661.61,upi,completed,True,1,True,True,6,9,False,True,True,False,0.9625,historical,5.0,4.0,False,,False,,0.0,0.0
2f2b95b4-1207-4553-8576-624819276e16,08223cdc-f675-4a41-9ad5-4a8be72bbab9,33f9d5a9-51d9-4e8a-b90e-920ee197264d,bangalore,blr_rajajinagar,blr_koramangala,12.999776,77.564027,12.945902,77.631461,9.449,2026-03-01T09:15:34,2026-03-01T09:15:56,2026-03-01T09:26:34.811633,2026-03-01T09:27:27.305560,,2026-03-01T09:27:27.305560,2026-03-01T10:09:00.503276,,,2026-03-01 09:12:57,10.04,12.441,1.063,41.55,0.0,0.9,141,12.4,14.5,23.8,False,gps,two_wheeler,perishable,17.8,0,0,110.32,0.0,0.0,0.0,1.043,114.05,upi,completed,True,1,False,False,6,9,False,True,True,False,0.946,historical,5.0,4.0,False,,False,,0.0,0.0
ae856623-426f-4fa8-8680-d866a50e2762,a36cc542-6eac-4b8e-8e7c-bf0bb6ee92ac,c0a1e29a-6147-4888-acf0-da4faa910695,bangalore,blr_rajajinagar,blr_marathahalli,12.987953,77.564636,12.966118,77.690575,13.86,2026-03-01T09:27:14,2026-03-01T09:27:25,2026-03-01T09:46:40.358679,2026-03-01T09:58:57.140546,2026-03-01T10:05:27.140546,2026-03-01T10:05:27.140546,2026-03-01T11:37:54.301112,,,2026-03-01 09:24:34,15.281,16.803,1.102,92.45,6.5,12.5,275,17.0,9.9,14.6,False,gps,mini_truck,perishable,68.9,0,0,475.05,26.0,24.95,0.0,1.042,543.74,upi,completed,True,1,False,False,6,9,False,True,True,False,0.946,historical,4.0,4.0,False,,False,,0.0,0.0
27f5eab8-34bd-4705-abe1-8545de2f10fb,879278b1-89a9-435e-9aba-6b9fc66ceea4,ee6b6e4d-41e5-484b-8d07-5bbf27cd6224,bangalore,blr_hebbal,blr_electronic_city,13.023451,77.591833,12.847248,77.669424,21.321,2026-03-01T09:29:20,2026-03-01T09:29:55,2026-03-01T10:12:39.524219,2026-03-01T10:46:16.422368,2026-03-01T11:04:22.422368,2026-03-01T11:04:22.422368,2026-03-01T18:55:09.332326,,,2026-03-01 09:26:21,48.368,29.927,2.269,470.78,18.1,19.5,1336,10.1,6.2,10.9,False,gps,truck_17ft,raw_material,873.6,0,0,2351.05,144.8,78.12,30.6,1.102,2854.21,upi,completed,True,1,False,False,6,9,False,True,True,False,0.85,historical,4.0,4.0,False,,False,,0.0,0.0
ab8a354e-f630-48f1-a157-ce8f61df6398,cafa42a3-08a6-4387-b6d6-cc10297a0f3c,cfb23a9e-28c5-47ec-a2b1-70aa6848b3ca,bangalore,blr_hsr,blr_hebbal,12.928746,77.649706,13.036872,77.604234,12.993,2026-03-01T09:33:22,2026-03-01T09:33:39,2026-03-01T09:41:27.353725,2026-03-01T09:47:41.945326,,2026-03-01T09:47:41.945326,2026-03-01T10:19:31.722549,,,2026-03-01 09:28:57,5.448,17.538,0.419,31.83,0.0,1.1,89,6.0,10.3,12.9,False,gps,three_wheeler,other,41.6,0,0,145.37,0.0,0.0,0.0,1.0,145.59,upi,completed,True,1,False,False,6,9,False,True,True,False,1.0175,historical,5.0,5.0,False,,False,,0.0,0.0
c972ac54-bd33-4bde-ad04-9c1ccf584c2f,53ce0b68-c77d-43ca-bbe3-a1813e570097,dd51d927-d7b3-4cb7-8838-9bd98dadb69c,bangalore,blr_jayanagar,blr_hebbal,12.936332,77.588105,13.046483,77.610457,12.485,2026-03-01T09:38:17,2026-03-01T09:38:38,2026-03-01T09:46:18.377615,,,,,2026-03-01T09:52:59.377615,post_arrive,2026-03-01 09:37:09,12.371,15.454,0.991,68.11,0.0,0.0,134,5.3,0.0,0.0,False,gps,three_wheeler,documents,4.9,0,3,228.45,0.0,0.0,0.0,1.144,266.76,cash,cancelled_by_customer,False,0,False,False,6,9,False,True,True,False,0.9625,historical,,,False,,False,,0.0,0.0
125a6301-4ef6-4312-a9ff-e3a6150341a2,a5dea813-7e5c-4689-96e4-de4b17a5b95b,e0f53396-8eb3-4e46-b352-f1a110258258,bangalore,blr_yeshwanthpur,blr_yeshwanthpur,13.016193,77.543855,13.02301,77.555946,1.513,2026-03-01T09:42:20,2026-03-01T09:42:58,2026-03-01T09:53:17.940685,,,,,2026-03-01T10:01:51.940685,post_arrive,2026-03-01 09:37:44,28.451,1.741,18.799,257.64,0.0,0.0,656,13.5,0.0,0.0,False,gps,truck_17ft,furniture,123.6,0,4,1753.54,0.0,0.0,13.77,1.0,1791.94,upi,cancelled_by_driver,False,0,False,False,6,9,False,True,True,False,0.3,historical,,,False,,False,,0.0,0.0
0930e9ed-9cd2-4232-b7c1-9d42762e1203,5a98dff7-a298-4f53-8c42-f83e349af804,86f780af-a5fc-4bf2-921a-dae11c92f529,bangalore,blr_jayanagar,blr_yeshwanthpur,12.935757,77.596684,13.008153,77.543999,9.869,2026-03-01T09:42:32,2026-03-01T09:42:44,2026-03-01T10:04:02.731791,2026-03-01T10:09:54.051216,2026-03-01T10:15:36.051216,2026-03-01T10:15:36.051216,2026-03-01T12:50:02.135229,,,2026-03-01 09:40:02,21.96,13.828,2.225,154.43,5.7,13.2,416,15.2,8.5,12.7,False,gps,mini_truck,perishable,33.0,0,0,595.27,22.8,26.31,0.0,1.115,710.6,upi,completed,True,1,True,True,6,9,False,True,True,False,0.9625,historical,5.0,5.0,False,,False,,0.0,0.0
ffcbf3f3-d9a0-4e20-b24e-3c748ef5e617,3e0467cf-c95d-49a2-813f-f5f781185a99,aed0337b-d705-47ef-83a5-d66aab3f4c35,bangalore,blr_indiranagar,blr_btm,12.97638,77.640087,12.919252,77.612573,7.017,2026-03-01T09:45:08,2026-03-01T09:45:36,2026-03-01T09:51:06.631100,2026-03-01T09:54:18.457600,,2026-03-01T09:54:18.457600,2026-03-01T10:17:04.322262,,,2026-03-01 09:41:05,5.19,9.117,0.74,22.76,0.0,4.2,70,11.6,13.7,23.8,False,gps,two_wheeler,perishable,12.9,0,4,71.52,0.0,0.0,0.0,1.156,80.11,cash,completed,True,1,False,False,6,9,False,True,True,False,0.95,historical,1.0,5.0,False,,False,,0.0,0.0
d2684e38-5d3c-4f51-b5ab-94b1681249da,578d69f3-e9fc-47d8-9ae0-565b288fbe2c,f1bb928b-5c24-4020-8b77-a91b4b95b777,bangalore,blr_hsr,blr_hebbal,12.906887,77.655958,13.035676,77.585057,16.251,2026-03-01T09:59:29,2026-03-01T10:00:28,2026-03-01T10:37:30.462689,2026-03-01T11:06:21.552578,2026-03-01T11:43:39.552578,2026-03-01T11:43:39.552578,2026-03-01T17:41:42.312099,,,2026-03-01 09:55:30,44.446,21.147,2.735,358.05,37.3,16.7,737,10.1,7.4,10.0,False,gps,truck_17ft,raw_material,316.2,1,0,2233.39,298.4,66.96,0.0,1.096,2810.92,upi,completed,True,1,False,False,6,9,False,True,True,False,1.0175,historical,5.0,4.0,False,,False,,0.0,0.0
d3bac5fa-ed59-445c-9c34-6c79be49f329,38ea6c3e-8cbf-4fab-9ab7-d13a89143016,979ef20d-3960-495e-9bb8-dfcf4988b1dd,bangalore,blr_bannerghatta,blr_hsr,12.890557,77.601675,12.915236,77.631707,4.257,2026-03-01T10:16:11,2026-03-01T10:16:33,,,,,,2026-03-01T10:19:32,pre_arrive,2026-03-01 10:14:19,4.699,5.256,1.104,17.36,0.0,0.0,63,9.7,0.0,0.0,False,gps,two_wheeler,perishable,4.7,2,0,67.59,0.0,0.0,0.0,1.27,88.64,upi,cancelled_by_customer,False,0,False,False,6,10,False,False,True,False,1.225,historical,,,False,,False,,0.0,0.0
780de1bd-d5b0-4261-9779-1477db9b885b,ba189e3d-22a2-4772-979e-09a3d75c32ca,d4a50f5c-d7d4-4128-ad36-716336ac066d,bangalore,blr_hebbal,blr_electronic_city,13.039144,77.61224,12.836172,77.67585,23.599,2026-03-01T10:26:39,2026-03-01T10:26:49,2026-03-01T10:31:15.815505,2026-03-01T10:34:16.675292,,2026-03-01T10:34:16.675292,2026-03-01T11:09:01.698518,,,2026-03-01 10:24:53,8.982,31.404,0.381,34.75,0.0,3.8,98,15.9,15.5,23.1,False,gps,two_wheeler,documents,1.6,0,0,101.86,0.0,0.0,0.0,1.235,127.26,upi,completed,True,1,False,False,6,10,False,False,True,False,0.85,historical,,,False,,False,,0.0,0.0
f4a0b147-b393-440d-b6c4-3640ade7fa8f,1defe2b9-cb49-4bd2-87ee-3a55e83c4abf,c696f2d3-378f-46e4-ba4d-2d595cd5443c,bangalore,blr_rajajinagar,blr_rajajinagar,12.986241,77.555095,12.98301,77.550845,0.584,2026-03-01T10:33:42,2026-03-01T10:34:22,2026-03-01T10:47:53.425386,2026-03-01T10:56:25.351108,2026-03-01T11:20:19.351108,2026-03-01T11:20:19.351108,2026-03-01T13:36:16.305099,,,2026-03-01 10:32:44,22.419,0.825,38.386,135.95,23.9,2.8,414,13.8,9.9,17.5,False,gps,mini_truck,boxes_mixed,20.6,1,0,603.53,95.6,5.56,0.0,1.297,882.4,upi,completed,True,1,True,True,6,10,False,False,True,False,1.204,historical,,,False,,False,,0.0,0.0
c671c091-0345-4c37-b897-51fed7e0b71f,ec3e9061-178e-45f2-810e-36e7270018f9,b1441e29-a638-4b3e-aae6-ef2ae6104db0,bangalore,blr_hsr,blr_hebbal,12.914591,77.641583,13.055755,77.595923,16.458,2026-03-01T10:50:39,2026-03-01T10:51:31,2026-03-01T11:14:48.455863,2026-03-01T11:22:56.671307,2026-03-01T11:30:44.671307,2026-03-01T11:30:44.671307,2026-03-01T13:00:49.093090,,,2026-03-01 10:48:16,15.892,21.805,0.966,90.07,7.8,12.3,181,6.3,10.6,15.3,False,gps,mini_truck,electronics,23.5,0,0,486.06,31.2,24.61,0.0,1.259,650.56,upi,completed,True,1,True,True,6,10,False,False,True,False,1.295,historical,5.0,5.0,False,,False,,0.0,0.0
b8d48bc8-01e6-4f0d-a752-27a21c14e5c4,ab58c2ee-c543-4b52-a07a-0825dc252a2f,464e9a45-cee9-4e45-84c8-bf7fcf4c5125,bangalore,blr_electronic_city,blr_koramangala,12.842912,77.659928,12.93223,77.618229,10.912,2026-03-01T10:58:41,2026-03-01T10:58:46,2026-03-01T11:28:44.026002,2026-03-01T11:42:57.311478,2026-03-01T11:57:33.311478,2026-03-01T11:57:33.311478,2026-03-01T12:49:33.323504,,,2026-03-01 10:56:06,8.675,13.998,0.795,52.0,14.6,12.1,167,17.8,10.0,14.9,False,gps,mini_truck,appliances,144.1,0,0,356.15,58.4,24.28,15.67,1.0,449.15,upi,completed,True,1,False,False,6,10,False,False,True,False,0.3,historical,4.0,5.0,False,,False,,0.0,0.0
f8f332cd-617d-4e9c-b1bc-0eb4883f4272,58eb8883-8f94-488c-a288-6b2317ec00c2,e5152be0-e4cd-4cc7-9e17-a28859d0e830,bangalore,blr_rajajinagar,blr_hsr,12.999122,77.558571,12.912772,77.640461,13.074,2026-03-01T11:03:43,2026-03-01T11:04:14,2026-03-01T11:20:01.148809,2026-03-01T11:21:30.359220,,2026-03-01T11:21:30.359220,2026-03-01T11:40:58.597604,,,2026-03-01 11:02:32,6.767,17.861,0.518,19.47,0.0,0.9,70,4.8,20.9,29.7,False,gps,two_wheeler,documents,3.8,2,0,84.14,0.0,0.0,0.0,1.258,102.04,credit,completed,True,1,False,False,6,11,False,False,True,False,1.29,historical,4.0,5.0,False,,False,,0.0,0.0
77cba936-0a63-4486-ba28-32cb270ea045,bbf052ff-3080-4048-ab9f-4306b8e2ad23,51725379-e334-457d-91a8-4d1c94042dd9,bangalore,blr_bannerghatta,blr_hsr,12.893122,77.611232,12.906307,77.65087,4.54,2026-03-01T11:06:11,2026-03-01T11:06:24,2026-03-01T11:26:46.203816,2026-03-01T11:32:48.673580,2026-03-01T12:10:30.673580,2026-03-01T12:10:30.673580,2026-03-01T14:47:44.354078,,,2026-03-01 11:05:10,24.399,5.496,5.375,157.23,37.7,27.0,576,12.4,9.3,13.5,False,gps,truck_14ft,appliances,54.1,0,2,1209.97,226.2,81.0,58.0,1.152,1797.85,upi,completed,True,1,True,True,6,11,False,False,True,False,1.3125,historical,,,False,,False,,0.0,0.0
332e52d7-5ec3-48bc-a7b1-1473e7cb933b,6da0cc2d-8d57-4c84-ae64-3166ca4f6b40,e879da24-08c4-4df1-b07c-5a90ab305381,bangalore,blr_electronic_city,blr_whitefield,12.830732,77.649045,12.83118,77.64995,17.913,2026-03-01T11:07:58,2026-03-01T11:08:13,,,,,,2026-03-01T11:09:15,pre_arrive,2026-03-01 11:06:33,5.509,0.09,0.308,2.15328109957039,0.0,0.0,1,1.5,0.0,0.0,True,mock,two_wheeler,perishable,6.3,0,0,74.07,0.0,0.0,0.0,1.0,137.0607274002401,cash,cancelled_by_customer,False,0,False,False,6,11,False,False,True,False,0.3,historical,,,False,,True,fake_trip,137.0607274002401,137.0607274002401
d5ef8165-4bc5-4520-bc93-53a8f2088bad,44c63113-edd0-4e8b-aa4d-da358ce98693,60dc7a23-cf8c-49f9-a903-d390301fd786,bangalore,blr_indiranagar,blr_hebbal,12.978813,77.634828,13.044907,77.600125,8.255,2026-03-01T11:25:08,2026-03-01T11:25:29,2026-03-01T11:32:15.091642,2026-03-01T11:35:06.857853,,2026-03-01T11:35:06.857853,2026-03-01T12:01:59.158325,,,2026-03-01 11:23:12,9.011,10.902,1.092,26.87,0.0,3.3,58,7.7,20.1,30.3,False,gps,two_wheeler,documents,3.6,2,0,102.09,0.0,0.0,8.71,1.061,115.91,credit,completed,True,1,False,False,6,11,False,False,True,False,0.95,historical,4.0,4.0,False,,False,,0.0,0.0
e4ae0f1b-e1fc-46d2-8e11-356a7bd261ae,da2a2731-3d81-4da9-8d9e-955c1eaec804,c4e18068-5b0d-4713-b646-4f31b16dac09,bangalore,blr_marathahalli,blr_marathahalli,12.958408,77.687131,12.95805,77.70401,1.829,2026-03-01T11:28:13,2026-03-01T11:28:31,2026-03-01T11:46:21.104869,2026-03-01T11:48:38.547581,,2026-03-01T11:48:38.547581,2026-03-01T12:13:38.746950,,,2026-03-01 11:25:46,8.01,2.638,4.378,25.0,0.0,2.4,69,13.3,19.2,32.4,False,gps,two_wheeler,perishable,16.7,0,3,94.08,0.0,0.0,0.0,1.0,95.21,credit,completed,True,1,False,False,6,11,False,False,True,False,0.94,historical,4.0,5.0,False,,False,,0.0,0.0
bfc9bb28-f195-4885-bc53-93b4c0344a4f,71090654-0e1f-438c-8860-9db5d52df5d9,4baa769b-f37c-4bb3-bd79-83717664901d,bangalore,blr_btm,blr_hsr,12.914115,77.60573,12.916842,77.652488,5.077,2026-03-01T11:29:20,2026-03-01T11:30:14,2026-03-01T11:44:39.715233,2026-03-01T11:47:17.165694,,2026-03-01T11:47:17.165694,2026-03-01T12:19:27.628318,,,2026-03-01 11:27:49,9.029,6.14,1.779,32.17,0.0,0.6,98,13.7,16.8,25.1,False,gps,two_wheeler,perishable,1.2,2,0,102.24,0.0,0.0,0.0,1.354,142.92,upi,completed,True,1,False,False,6,11,False,False,True,False,1.365,historical,4.0,5.0,False,,False,,0.0,0.0
7c4614d8-4ee5-4dcd-9a58-a5bd512ef2cb,4ecef99a-91d6-406f-b19a-dbccc5c3f8dc,ad713ed6-c42a-42ed-b8c7-d6731efe2b15,bangalore,blr_electronic_city,blr_indiranagar,12.827968,77.658816,12.975441,77.645274,16.464,2026-03-01T11:40:43,2026-03-01T11:41:33,2026-03-01T11:57:05.339114,,,,,2026-03-01T12:03:48.339114,post_arrive,2026-03-01 11:37:51,7.823,21.096,0.475,30.49,0.0,0.0,86,14.2,0.0,0.0,False,gps,three_wheeler,electronics,49.8,0,0,173.88,0.0,0.0,0.0,1.0,172.36,upi,cancelled_by_driver,False,0,False,False,6,11,False,False,True,False,0.3,historical,,,False,,False,,0.0,0.0
bd33bb50-12fb-4cfd-b758-a52e34e0dfb8,bd79f14a-8fb9-423e-a0bb-1b18c489b161,31b7857c-254c-4c08-8e3b-672264cc2e34,bangalore,blr_indiranagar,blr_whitefield,12.974841,77.640906,12.958494,77.759368,12.965,2026-03-01T11:47:31,2026-03-01T11:48:26,2026-03-01T12:06:22.312076,2026-03-01T12:10:01.068986,,2026-03-01T12:10:01.068986,2026-03-01T12:25:56.013817,,,2026-03-01 11:45:13,4.454,7.29,0.562,31.80403320659753,0.0,1.7,50,15.0,13.8,26.3,False,gps,three_wheeler,documents,3.9,0,4,133.45,0.0,0.0,0.0,1.02,138.05,credit,completed,True,1,False,False,6,11,False,False,True,False,0.95,historical,,,True,,True,route_deviation,34.04,34.04
33736e26-d90b-4e96-8272-a79b4e7d2773,d077637c-cfbe-401f-930b-965ad93a3552,361deb16-3e5b-4ab1-b1e7-d6bda0bdf7ca,bangalore,blr_hsr,blr_jayanagar,12.920418,77.635613,12.925478,77.586517,5.351,2026-03-01T11:47:21,2026-03-01T11:48:03,2026-03-01T11:52:54.727351,2026-03-01T11:57:42.104632,,2026-03-01T11:57:42.104632,2026-03-01T12:13:02.078425,,,2026-03-01 11:45:44,4.91,6.414,0.918,15.33,0.0,4.5,37,8.9,19.2,27.2,False,gps,two_wheeler,perishable,11.4,0,0,69.28,0.0,0.0,0.0,1.359,90.92,upi,completed,True,1,False,False,6,11,False,False,True,False,1.3875,historical,5.0,4.0,False,,False,,0.0,0.0
42b9c26d-e8c4-4849-9b34-9961f01194de,af840e88-75ea-440c-b678-b51a706f55dd,7e41819b-b75f-47e4-b8dd-7dc90cb5ee77,bangalore,blr_indiranagar,blr_jayanagar,12.977692,77.6437,12.931946,77.579178,8.646,2026-03-01T12:14:03,2026-03-01T12:15:00,,,,,,2026-03-01T12:19:15,pre_arrive,2026-03-01 12:11:56,12.602,12.246,1.457,39.11,0.0,0.0,112,14.3,0.0,0.0,False,gps,two_wheeler,documents,3.1,5,0,130.82,0.0,0.0,0.0,1.333,168.57,upi,cancelled_by_driver,False,0,False,False,6,12,False,True,True,False,1.33,historical,,,False,,False,,0.0,0.0
9893ef98-68e2-45e9-a85a-e7461424ec8e,ccf030f2-0662-44ea-ad66-78e7a6013284,28a896ad-6c94-4605-a160-6321f64fa4d0,bangalore,blr_btm,blr_jayanagar,12.925882,77.614294,12.921642,77.570125,4.81,2026-03-01T12:15:25,2026-03-01T12:15:49,2026-03-01T13:04:38.973925,2026-03-01T13:19:47.969038,2026-03-01T14:11:59.969038,2026-03-01T14:11:59.969038,2026-03-01T20:23:51.950000,,,2026-03-01 12:13:29,62.924,5.611,13.082,371.87,52.2,25.5,1327,8.3,10.2,12.6,False,gps,truck_17ft,raw_material,732.4,0,2,2787.71,417.6,102.09,0.0,1.328,4165.08,upi,completed,True,1,False,False,6,12,False,True,True,False,1.365,historical,4.0,5.0,False,,False,,0.0,0.0
7b7d55b6-de14-4f2d-8f7b-71b61a72edb1,3926bef7-ad32-438c-92b0-d73475c909ea,12012253-e121-4f7f-9dc2-f0978ef0a64c,bangalore,blr_btm,blr_indiranagar,12.923011,77.610819,12.97837,77.643761,7.116,2026-03-01T12:19:27,2026-03-01T12:20:20,2026-03-01T12:35:42.766762,2026-03-01T12:37:07.357281,,2026-03-01T12:37:07.357281,2026-03-01T13:05:04.233284,,,2026-03-01 12:15:26,9.544,8.709,1.341,27.95,0.0,4.5,77,5.6,20.5,36.3,False,gps,two_wheeler,perishable,10.4,0,2,106.36,0.0,0.0,0.0,1.369,150.5,upi,completed,True,1,False,False,6,12,False,True,True,False,1.365,historical,,,False,,False,,0.0,0.0
e806bf06-98da-401f-8c68-521ab78f9c66,bb8e6bd8-4ca6-4105-b1cf-f662d20890fb,042f5b66-cebd-41b9-895b-5e83096afc29,bangalore,blr_yeshwanthpur,blr_whitefield,13.033587,77.548031,12.959525,77.757771,24.171,2026-03-01T12:30:25,2026-03-01T12:30:53,,,,,,2026-03-01T12:32:30,pre_arrive,2026-03-01 12:28:50,12.22,28.942,0.506,34.72,0.0,0.0,93,16.5,0.0,0.0,False,gps,two_wheeler,perishable,12.4,3,0,127.76,0.0,0.0,0.0,1.0,122.91,upi,cancelled_by_customer,False,0,False,False,6,12,False,True,True,False,0.3,historical,,,False,,False,,0.0,0.0
83a77541-6547-40a9-8e4a-0a2aac90b423,94477e99-05f8-496e-8755-9c49a903b0e2,dfa38a06-a961-4885-83f4-850a00239952,bangalore,blr_yeshwanthpur,blr_whitefield,13.020605,77.567889,12.951992,77.776633,23.87,2026-03-01T12:35:32,2026-03-01T12:35:51,2026-03-01T12:55:33.405660,2026-03-01T12:59:01.609375,,2026-03-01T12:59:01.609375,2026-03-01T13:32:53.266730,,,2026-03-01 12:33:04,8.594,34.529,0.36,33.86,0.0,3.6,85,11.7,15.2,20.9,False,gps,three_wheeler,boxes_mixed,53.7,0,0,183.13,0.0,0.0,0.0,1.0,179.03,upi,completed,True,1,False,False,6,12,False,True,True,False,0.3,historical,,,False,,False,,0.0,0.0
e469477e-f77a-4edd-b9ec-f0b1f232575e,d1f78c22-99b3-44c8-ae26-21e453546884,b167e365-7938-4c2d-9efd-62914f9a5a3a,bangalore,blr_hebbal,blr_indiranagar,13.027567,77.588275,12.979776,77.635165,7.352,2026-03-01T12:47:01,2026-03-01T12:47:15,2026-03-01T13:01:00.863160,2026-03-01T13:04:34.681904,,2026-03-01T13:04:34.681904,2026-03-01T13:35:27.791949,,,2026-03-01 12:44:24,9.337,9.714,1.27,30.89,0.0,4.6,86,7.6,18.1,26.4,False,gps,two_wheeler,documents,3.8,0,0,104.7,0.0,0.0,0.0,1.259,133.19,upi,completed,True,1,False,False,6,12,False,True,True,False,1.19,historical,5.0,5.0,False,,False,,0.0,0.0
